2025/08/17	61	決算利息 決算利息			未照合	2025/08/01		普通預金		広島信用金庫 預金利息12 本社 売非課税	789	789				受取利息							2026/04/13 07:45:00	決算利息 決算利息	広島信用金庫 預金利息12 本社 売非課税	普通預金.pdf	140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	2026-04-13T05:22:09	入金														決算利息 決算利息
2025/08/18	148560	該当なし			未照合	2025/08/01		普通預金		数料 数料 笠岡信用組合 CB 売内10	547	547				三井住友海上火災保険㈱ 代理店保険手 三井住友海上火災保険㈱ 代理店保険手 保険手数料							2026/04/13 07:45:00	該当なし	数料 数料 笠岡信用組合 CB 売内10	普通預金.pdf	140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	2026-04-13T05:22:09	入金														数料 数料 笠岡信用組合 CB 売内10
2025/08/18	73450	橋本祥子 堀病院実費 橋本祥子 堀病院実費			未照合	2025/08/01		普通預金		笠岡信用組合 その他	583	583				立替金							2026/04/13 07:45:00	橋本祥子 堀病院実費 橋本祥子 堀病院実費	笠岡信用組合 その他	普通預金.pdf	140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	2026-04-13T05:22:09	入金														橋本祥子 堀病院実費 橋本祥子 堀病院実費
2025/08/18	2074	受取利息 受取利息			未照合	2025/08/01		普通預金		中国銀行 預金利息12 本社 売非課税	594	594				受取利息							2026/04/13 07:45:00	受取利息 受取利息	中国銀行 預金利息12 本社 売非課税	普通預金.pdf	140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	2026-04-13T05:22:09	入金														受取利息 受取利息
2025/08/18	2435	受取利息 受取利息			未照合	2025/08/01		普通預金		もみじ福山支店 預金利息12 本社 売非課税	595	595				受取利息							2026/04/13 07:45:00	受取利息 受取利息	もみじ福山支店 預金利息12 本社 売非課税	普通預金.pdf	140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	2026-04-13T05:22:09	入金														受取利息 受取利息
2025/08/19	21381	東京海上日動 代理店保険手数料 東京海上日動 代理店保険手数料			未照合	2025/08/01		普通預金		中国銀行 CB 売内10	590	590				保険手数料							2026/04/13 07:45:00	東京海上日動 代理店保険手数料 東京海上日動 代理店保険手数料	中国銀行 CB 売内10	普通預金.pdf	140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	2026-04-13T05:22:09	入金														東京海上日動 代理店保険手数料 東京海上日動 代理店保険手数料
2025/08/20	1000000	山本彩加様 ﾌﾟｼﾞｮｰ 208 車両代 山本彩加様 ﾌﾟｼﾞｮｰ 208 車両代			未照合	2025/08/01		普通預金		広島銀行②	585	585				仮受金							2026/04/13 07:45:00	山本彩加様 ﾌﾟｼﾞｮｰ 208 車両代 山本彩加様 ﾌﾟｼﾞｮｰ 208 車両代	広島銀行②	普通預金.pdf	140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	2026-04-13T05:22:09	入金														山本彩加様 ﾌﾟｼﾞｮｰ 208 車両代 山本彩加様 ﾌﾟｼﾞｮｰ 208 車両代
2025/08/29	7545864	笠信 短期借入金 760万 笠信 短期借入金 760万			未照合	2025/08/01		普通預金		笠岡信用組合 笠信 760万	672	672				短期借入金							2026/04/13 07:45:00	笠信 短期借入金 760万 笠信 短期借入金 760万	笠岡信用組合 笠信 760万	普通預金.pdf	140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	2026-04-13T05:22:09	入金														笠信 短期借入金 760万 笠信 短期借入金 760万
2025/08/29	161158	中銀ｶｰﾄﾞ VISA			未照合	2025/08/01		普通預金		中国銀行	674	674				諸口							2026/04/13 07:45:00	中銀ｶｰﾄﾞ VISA	中国銀行	普通預金.pdf	140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	2026-04-13T05:22:09	入金														中銀ｶｰﾄﾞ VISA
2025/08/29	210318	中銀ｶｰﾄﾞ JCB			未照合	2025/08/01		普通預金		中国銀行	675	675				諸口							2026/04/13 07:45:00	中銀ｶｰﾄﾞ JCB	中国銀行	普通預金.pdf	140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	2026-04-13T05:22:09	入金														中銀ｶｰﾄﾞ JCB
2025/08/29	59999780	該当なし			未照合	2025/08/01		普通預金		笠岡信用組合	678	678				日本政策金融金庫 R7.12～元金 2件分 諸口							2026/04/13 07:45:00	該当なし	笠岡信用組合	普通預金.pdf	140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	2026-04-13T05:22:09	入金														笠岡信用組合
2025/08/29	260000000	長期借入金 長期借入金			未照合	2025/08/01		普通預金		笠岡信用組合 笠信 2600千万	679	679				長期借入金							2026/04/13 07:45:00	長期借入金 長期借入金	笠岡信用組合 笠信 2600千万	普通預金.pdf	140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	2026-04-13T05:22:09	入金														長期借入金 長期借入金
2025/08/29	108820000	もみじ返済 2025.08.29 該当なし 現金			未照合	2025/08/01		普通預金		もみじ福山支店 笠岡信用組合	681	681				普通預金							2026/04/13 07:45:00	もみじ返済 2025.08.29 該当なし 現金	もみじ福山支店 笠岡信用組合	普通預金.pdf	140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	2026-04-13T05:22:09	入金														もみじ返済 2025.08.29 該当なし 現金
2025/08/29	71013	戻し利息 元金3,000万円 もみじ銀行 戻し利息 元金3,000万円 もみじ銀行			未照合	2025/08/01		普通預金		もみじ福山支店 支払利息34 本社	713	713				支払利息							2026/04/13 07:45:00	戻し利息 元金3,000万円 もみじ銀行 戻し利息 元金3,000万円 もみじ銀行	もみじ福山支店 支払利息34 本社	普通預金.pdf	140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	2026-04-13T05:22:09	入金														戻し利息 元金3,000万円 もみじ銀行 戻し利息 元金3,000万円 もみじ銀行
